Date,Open,High,Low,Close,Volume
08-1-2007,9.85,10.29,8.72,9.87,338458773
09-1-2007,9.82,10.35,9.53,10.07,237427326
10-1-2007,10.15,10.78,9.46,10.6,349508645
11-1-2007,10.09,10.69,9.11,9.87,285647125
12-1-2007,9.91,10.33,9.33,9.91,190380261
01-1-2008,9.79,9.85,7.52,9.2,364523143
02-1-2008,9.4,10.25,8.9,9.69,288943124
03-1-2008,9.78,11.11,9.45,10.22,414769927
04-1-2008,10.25,11.26,10.1,11.18,349929236
05-1-2008,11.19,11.83,10.73,11.39,279737926
06-1-2008,11.21,11.91,10.61,10.86,330413143
07-1-2008,10.75,10.92,9.2,9.45,442417177
08-1-2008,9.55,10.72,9.31,9.66,349964309
09-1-2008,9.41,9.98,8.48,9.32,482841594
10-1-2008,9.17,9.35,6.18,8.22,527646905
11-1-2008,8.21,8.41,5.8,7.11,301705921
12-1-2008,6.68,8.38,6.0,7.86,290084000
01-1-2009,7.73,8.43,6.67,7.5,405182227
02-1-2009,7.46,8.8,7.21,7.5,450456372
03-1-2009,7.32,9.33,7.32,8.91,517136916
04-1-2009,8.88,10.69,8.74,10.52,510699489
05-1-2009,10.61,11.94,9.25,10.89,410249640
06-1-2009,11.0,11.55,8.98,9.36,453967740
07-1-2009,9.43,10.94,8.98,10.47,345019346
08-1-2009,10.73,11.0,10.0,10.7,245489400
09-1-2009,10.86,11.2,10.37,10.96,331609700
10-1-2009,10.93,10.99,9.39,9.54,612837100
11-1-2009,9.74,10.92,9.35,10.39,340288900
12-1-2009,10.52,11.5,10.43,11.44,273826500
01-1-2010,11.49,11.69,9.89,10.16,360269000
02-1-2010,10.14,10.29,9.4,9.75,311759800
03-1-2010,9.91,10.62,9.75,10.49,330969100
04-1-2010,10.55,11.25,10.4,10.59,299966900
05-1-2010,10.67,10.7,9.3,9.75,366761000
06-1-2010,9.73,10.48,9.31,9.76,307211300
07-1-2010,9.77,10.6,9.6,10.1,257553500
08-1-2010,10.21,10.38,9.32,9.4,299611000
09-1-2010,9.47,10.38,9.42,10.14,324244000
10-1-2010,10.21,10.94,10.12,10.91,240136400
11-1-2010,10.91,11.29,10.71,10.75,209472100
12-1-2010,10.96,12.73,10.9,12.54,255162700
01-1-2011,12.56,13.85,12.24,13.07,340348900
02-1-2011,13.26,13.74,12.01,12.29,287825000
03-1-2011,12.54,12.63,11.33,12.18,374632300
04-1-2011,12.26,13.5,11.85,13.5,291639400
05-1-2011,13.51,13.94,13.07,13.66,313446200
06-1-2011,13.73,14.05,12.26,12.61,386519600
07-1-2011,12.59,13.05,12.0,12.36,325290700
08-1-2011,12.6,12.69,10.75,11.97,350443300
09-1-2011,11.92,12.51,11.29,11.43,302923400
10-1-2011,11.35,13.06,11.26,12.62,268092300
11-1-2011,12.34,13.09,12.0,12.92,247777900
12-1-2011,12.95,13.36,12.31,12.91,216266300
01-1-2012,13.11,14.43,13.04,14.08,217702700
02-1-2012,14.1,14.8,13.79,14.52,182242800
03-1-2012,14.65,15.51,14.1,15.28,153352800
04-1-2012,15.27,16.15,14.6,15.58,186922800
05-1-2012,15.61,16.13,13.66,13.73,263314700
06-1-2012,13.4,14.2,12.87,13.96,257692100
07-1-2012,14.22,14.44,12.14,13.97,325301000
08-1-2012,13.88,14.77,13.47,14.7,236995500
09-1-2012,14.64,15.83,14.15,15.82,214281500
10-1-2012,15.73,16.31,15.0,15.9,239125200
11-1-2012,15.99,17.47,15.75,17.27,201891400
12-1-2012,17.27,17.37,16.68,17.16,167416800
01-1-2013,17.76,18.35,17.4,17.74,225106300
02-1-2013,17.89,19.25,17.69,18.25,161879600
03-1-2013,18.17,18.43,16.87,17.19,195969400
04-1-2013,17.21,19.21,16.48,19.08,287353600
05-1-2013,19.11,20.3,18.4,18.66,205742500
06-1-2013,18.63,19.03,16.61,18.32,204360200
07-1-2013,18.6,18.85,15.89,16.98,291086500
08-1-2013,17.04,17.27,15.7,16.56,234971200
09-1-2013,17.06,17.82,16.74,16.96,176168500
10-1-2013,17.1,19.25,17.09,18.41,228961100
11-1-2013,18.53,18.63,16.86,17.73,210244900
12-1-2013,17.69,17.75,16.68,17.44,191493400
01-1-2014,17.39,18.18,16.66,16.92,241568100
02-1-2014,17.02,18.15,16.44,18.07,176557800
03-1-2014,17.86,20.04,17.77,20.02,276083100
04-1-2014,20.07,20.92,19.61,20.1,275766700
05-1-2014,20.09,21.02,19.5,20.56,196947600
06-1-2014,20.67,21.69,20.48,21.39,166757200
07-1-2014,21.67,23.07,19.92,20.0,310982100
08-1-2014,20.03,21.0,19.68,20.94,202769700
09-1-2014,21.02,21.38,19.75,20.18,197960000
10-1-2014,20.18,22.13,19.39,22.02,367792600
11-1-2014,21.98,23.54,21.61,23.47,185826700
12-1-2014,23.2,23.22,21.16,22.38,188472800
01-1-2015,22.45,24.49,20.6,22.71,348047600
02-1-2015,23.03,25.32,22.49,24.53,220660800
03-1-2015,24.4,25.15,22.66,23.48,295307200
04-1-2015,23.43,25.77,22.65,24.44,332921600
05-1-2015,24.7,24.84,23.94,24.28,195515000
06-1-2015,24.18,24.33,22.36,22.71,268994600
07-1-2015,23.13,23.33,21.33,22.11,287369600
08-1-2015,21.9,21.92,17.32,19.88,337629200
09-1-2015,19.35,21.02,19.25,20.75,258896200
10-1-2015,20.95,22.79,20.21,21.96,246484500
11-1-2015,21.86,23.66,21.57,22.76,152827900
12-1-2015,22.84,23.5,22.07,22.75,140960600
01-1-2016,22.24,22.42,20.45,22.35,192278600
02-1-2016,22.18,24.19,21.79,23.55,175486100
03-1-2016,24.15,26.62,23.99,26.2,149648500
04-1-2016,25.88,26.21,23.42,23.59,173364600
05-1-2016,23.58,25.01,22.75,24.72,137199800
06-1-2016,24.72,26.92,24.36,26.23,163807600
07-1-2016,26.63,28.49,25.75,27.78,139279200
08-1-2016,28.35,29.45,27.91,28.74,130642900
09-1-2016,28.69,30.95,28.2,30.59,139845000
10-1-2016,30.64,31.62,29.52,31.1,136799800
11-1-2016,31.12,31.5,28.76,29.69,136398100
12-1-2016,29.5,30.64,28.34,28.75,112745500
01-1-2017,29.25,31.45,28.98,30.91,147862300
02-1-2017,31.24,32.49,30.17,31.47,121224500
03-1-2017,31.42,33.53,30.54,32.84,131397500
04-1-2017,32.94,33.33,31.49,33.07,100788700
05-1-2017,33.16,35.81,33.14,35.36,142700200
06-1-2017,35.7,36.92,34.53,34.96,149609800
07-1-2017,35.04,36.61,34.31,35.96,136585200
08-1-2017,35.95,37.08,35.34,36.97,88241100
09-1-2017,37.0,38.43,36.65,37.55,114880900
10-1-2017,37.83,42.66,37.77,42.33,101599200
11-1-2017,42.48,43.02,39.17,39.6,96480600
12-1-2017,39.95,40.22,38.52,39.65,107389300
01-1-2018,40.51,46.57,40.42,45.31,148135700
02-1-2018,45.33,45.93,39.96,43.35,158668500
03-1-2018,43.35,45.75,42.15,43.76,134030700
04-1-2018,43.34,44.28,37.99,38.45,187069400
05-1-2018,38.34,40.55,37.3,38.7,153835800
06-1-2018,38.99,40.0,35.35,36.56,177408000
07-1-2018,36.21,41.92,36.04,41.21,166252900
08-1-2018,41.44,44.49,39.79,43.6,147704400
09-1-2018,43.26,45.24,43.19,44.16,151401700
10-1-2018,44.55,44.96,35.97,38.1,212656900
11-1-2018,38.78,39.49,35.22,37.59,200421600
12-1-2018,38.82,39.0,35.27,36.91,181084400
01-1-2019,36.2,38.26,34.21,37.62,239782900
02-1-2019,37.75,39.92,37.38,39.05,133380800
03-1-2019,39.36,41.24,37.94,40.96,128653700
04-1-2019,41.08,45.64,40.74,43.82,180320800
05-1-2019,44.29,45.14,37.18,38.35,221575900
06-1-2019,38.96,40.72,37.66,39.17,167156200
07-1-2019,41.54,44.88,39.24,42.63,145802500
08-1-2019,42.75,43.39,39.78,42.63,134172500
09-1-2019,42.15,46.74,41.58,46.48,127779300
10-1-2019,46.96,52.06,46.24,51.63,194929300
11-1-2019,51.89,54.37,51.7,53.09,107896000
12-1-2019,53.55,59.71,52.18,58.1,132515900
01-1-2020,59.6,60.64,53.6,53.94,181023600
02-1-2020,54.35,59.75,51.0,53.84,162096800
03-1-2020,54.37,57.09,42.7,47.79,275865900
04-1-2020,46.83,54.69,46.3,53.13,187057700
05-1-2020,52.48,53.34,49.38,50.33,194199900
06-1-2020,50.91,58.04,50.54,56.77,168937600
07-1-2020,56.97,83.4,56.76,78.89,342293900
08-1-2020,77.77,84.0,75.98,79.25,177390900
09-1-2020,80.12,86.79,76.17,81.07,216135000
10-1-2020,82.06,91.27,80.61,83.87,167495100
11-1-2020,84.6,102.44,84.53,97.02,163153400
12-1-2020,98.69,109.7,98.52,109.04,164426200
01-1-2021,111.47,136.13,110.45,121.52,322308600
02-1-2021,124.54,142.2,122.83,125.94,216563100
03-1-2021,129.63,130.3,107.89,118.28,296567600
04-1-2021,122.81,127.4,113.77,116.74,214180200
05-1-2021,117.47,119.42,107.87,117.36,169806000
06-1-2021,119.71,122.0,112.01,120.16,178232100
07-1-2021,120.1,125.78,112.05,116.64,185969600
08-1-2021,117.5,120.8,107.68,119.01,172912800
09-1-2021,120.22,125.28,111.02,111.65,149550300
10-1-2021,112.0,117.15,107.58,113.7,154392400
11-1-2021,113.58,128.09,112.41,117.15,186917400
12-1-2021,119.22,123.66,113.91,120.31,155307700
01-1-2022,124.13,145.0,114.19,122.63,358353400
02-1-2022,122.9,128.66,104.38,107.01,201631300
03-1-2022,110.0,111.11,97.62,104.26,338909100
04-1-2022,105.77,105.95,90.22,92.93,252108500
05-1-2022,92.5,96.29,85.39,95.3,196435900
06-1-2022,95.6,96.37,80.12,81.75,196798000
07-1-2022,79.04,89.21,73.74,88.48,244005100
08-1-2022,85.3,91.94,81.73,83.35,265011300
09-1-2022,81.45,82.98,67.74,68.56,227317900
10-1-2022,68.08,74.92,59.51,61.55,346480100
11-1-2022,63.26,83.43,59.43,82.98,357723500
12-1-2022,83.04,83.63,72.84,74.49,261392300
01-1-2023,75.85,98.0,73.77,92.73,318689500
02-1-2023,93.0,98.99,86.66,87.07,259738900
03-1-2023,89.04,95.82,85.44,93.02,237414100
04-1-2023,93.01,93.6,81.21,84.3,192480400
05-1-2023,84.3,105.24,82.44,98.59,296509800
06-1-2023,98.68,110.69,94.25,100.92,247171900
07-1-2023,102.25,107.3,96.33,99.15,197706200
08-1-2023,99.14,99.19,89.56,93.57,186425900
09-1-2023,94.3,95.05,84.02,86.9,168480300
10-1-2023,87.18,94.76,84.95,86.31,206486400
11-1-2023,86.47,100.7,86.34,97.31,186178300
12-1-2023,97.7,105.52,95.25,104.0,173271700
01-1-2024,102.25,118.85,98.8,112.96,308832300
02-1-2024,113.8,135.17,112.61,128.67,264579900
03-1-2024,130.13,158.4,130.1,136.05,383543700
04-1-2024,137.29,148.43,125.78,137.34,344473600
05-1-2024,137.42,160.78,133.21,151.04,266628800
06-1-2024,155.12,184.86,150.99,173.81,305695100
07-1-2024,174.24,193.47,152.11,165.8,445684600
08-1-2024,163.48,175.45,133.57,171.7,349594500
09-1-2024,168.0,189.33,156.01,173.67,253946800
10-1-2024,175.31,212.6,170.78,194.68,320050800
10-29-2024,194.39,197.29,193.6,196.81,7086931
