Date,Open,High,Low,Close,Volume
01-1-2005,0.2,0.21,0.17,0.19,13718760000
02-1-2005,0.19,0.24,0.19,0.24,17263920000
03-1-2005,0.24,0.25,0.2,0.2,15128592000
04-1-2005,0.2,0.2,0.17,0.18,9788556000
05-1-2005,0.18,0.23,0.18,0.23,14199696000
06-1-2005,0.22,0.24,0.21,0.22,16206264000
07-1-2005,0.22,0.24,0.21,0.23,13622904000
08-1-2005,0.23,0.26,0.23,0.26,14333544000
09-1-2005,0.25,0.29,0.25,0.29,11099136000
10-1-2005,0.29,0.3,0.25,0.28,9381960000
11-1-2005,0.28,0.32,0.27,0.3,13110036000
12-1-2005,0.3,0.32,0.3,0.3,7663404000
01-1-2006,0.31,0.39,0.31,0.37,9519288000
02-1-2006,0.37,0.42,0.36,0.39,11871252000
03-1-2006,0.39,0.49,0.39,0.48,15777384000
04-1-2006,0.48,0.51,0.46,0.49,13351836000
05-1-2006,0.49,0.53,0.38,0.38,14381178000
06-1-2006,0.39,0.41,0.32,0.35,12274956000
07-1-2006,0.36,0.38,0.29,0.37,12104742000
08-1-2006,0.36,0.49,0.35,0.49,16247604000
09-1-2006,0.48,0.52,0.44,0.49,11497302000
10-1-2006,0.49,0.58,0.46,0.58,13568772000
11-1-2006,0.57,0.62,0.53,0.62,13455474000
12-1-2006,0.61,0.65,0.58,0.62,10008768000
01-1-2007,0.62,0.63,0.5,0.51,17067402000
02-1-2007,0.51,0.58,0.5,0.52,13470912000
03-1-2007,0.51,0.53,0.47,0.48,14723250000
04-1-2007,0.48,0.57,0.47,0.55,13520172000
05-1-2007,0.56,0.6,0.54,0.58,12620946000
06-1-2007,0.58,0.73,0.57,0.69,14460498000
07-1-2007,0.7,0.8,0.7,0.76,10421874000
08-1-2007,0.75,0.86,0.68,0.85,15690222000
09-1-2007,0.86,0.93,0.8,0.91,9779846000
10-1-2007,0.91,0.99,0.81,0.88,10668964000
11-1-2007,0.87,0.95,0.73,0.79,12056668000
12-1-2007,0.8,0.91,0.78,0.85,7581432000
01-1-2008,0.85,0.86,0.56,0.61,15496232000
02-1-2008,0.61,0.69,0.53,0.53,13630144000
03-1-2008,0.53,0.54,0.43,0.49,15935928000
04-1-2008,0.51,0.53,0.44,0.51,16624308000
05-1-2008,0.52,0.63,0.52,0.62,20393652000
06-1-2008,0.62,0.63,0.46,0.47,17163856000
07-1-2008,0.46,0.47,0.27,0.29,22761908000
08-1-2008,0.28,0.35,0.26,0.32,18645488000
09-1-2008,0.32,0.32,0.22,0.27,19722456000
10-1-2008,0.26,0.27,0.15,0.22,20444772000
11-1-2008,0.22,0.23,0.14,0.19,12201968000
12-1-2008,0.18,0.24,0.17,0.2,11678692000
01-1-2009,0.2,0.24,0.18,0.2,15267320000
02-1-2009,0.2,0.25,0.18,0.21,16303064000
03-1-2009,0.2,0.3,0.19,0.25,22188612000
04-1-2009,0.24,0.3,0.23,0.29,17628704000
05-1-2009,0.29,0.31,0.21,0.26,21404532000
06-1-2009,0.26,0.31,0.25,0.28,14679120000
07-1-2009,0.28,0.33,0.24,0.32,15994748000
08-1-2009,0.33,0.38,0.32,0.36,13226924000
09-1-2009,0.36,0.41,0.35,0.38,12076336000
10-1-2009,0.37,0.37,0.3,0.3,15518708000
11-1-2009,0.3,0.35,0.29,0.33,12858216000
12-1-2009,0.33,0.47,0.33,0.47,16371668000
01-1-2010,0.46,0.47,0.38,0.38,12898492000
02-1-2010,0.39,0.45,0.38,0.41,12861324000
03-1-2010,0.41,0.46,0.4,0.44,11747816000
04-1-2010,0.44,0.45,0.39,0.39,17109980000
05-1-2010,0.39,0.4,0.3,0.33,20772720000
06-1-2010,0.32,0.33,0.26,0.26,13692592000
07-1-2010,0.26,0.29,0.22,0.23,19236568000
08-1-2010,0.23,0.26,0.22,0.23,19412856000
09-1-2010,0.24,0.31,0.23,0.29,17533164000
10-1-2010,0.3,0.31,0.26,0.3,15803184000
11-1-2010,0.3,0.35,0.3,0.34,14539300000
12-1-2010,0.35,0.39,0.35,0.38,11204136000
01-1-2011,0.39,0.63,0.39,0.6,32736884000
02-1-2011,0.6,0.65,0.54,0.57,24025764000
03-1-2011,0.57,0.57,0.43,0.46,27597580000
04-1-2011,0.47,0.51,0.42,0.5,15322072000
05-1-2011,0.51,0.51,0.43,0.5,17162516000
06-1-2011,0.5,0.5,0.37,0.4,15953784000
07-1-2011,0.4,0.41,0.34,0.35,14551656000
08-1-2011,0.35,0.38,0.29,0.33,22571904000
09-1-2011,0.34,0.4,0.31,0.31,20084740000
10-1-2011,0.31,0.4,0.29,0.37,14851364000
11-1-2011,0.36,0.39,0.34,0.39,16166032000
12-1-2011,0.39,0.4,0.33,0.35,9742340000
01-1-2012,0.36,0.38,0.34,0.37,11596668000
02-1-2012,0.37,0.42,0.37,0.38,13078296000
03-1-2012,0.38,0.39,0.36,0.38,10325244000
04-1-2012,0.38,0.39,0.32,0.32,9550924000
05-1-2012,0.32,0.34,0.3,0.31,11370012000
06-1-2012,0.3,0.35,0.29,0.35,11529368000
07-1-2012,0.35,0.35,0.3,0.34,8499872000
08-1-2012,0.34,0.38,0.33,0.35,9917124000
09-1-2012,0.34,0.35,0.32,0.33,8749448000
