Date,Open,High,Low,Close,Volume
08-9-2021,146.2,149.44,145.3,149.1,298082900
08-16-2021,148.54,151.68,144.5,148.19,429361600
08-23-2021,148.31,150.86,146.83,148.6,272129100
08-30-2021,149.0,154.98,148.61,154.3,386647700
09-6-2021,154.97,157.26,148.7,148.97,354897400
09-13-2021,150.63,151.42,145.76,146.06,492884800
09-20-2021,143.8,147.47,141.27,146.92,394033300
09-27-2021,145.47,145.96,139.11,142.65,441421300
10-4-2021,141.76,144.22,138.27,142.9,382910100
10-11-2021,142.27,144.9,139.2,144.84,354098200
10-18-2021,143.45,150.18,143.16,148.69,340691300
10-25-2021,148.68,153.17,146.41,149.8,392740000
11-1-2021,148.99,152.43,147.8,151.28,324080300
11-8-2021,151.41,151.57,147.48,149.99,281799900
11-15-2021,150.37,161.02,149.34,160.55,462419300
11-22-2021,161.68,165.7,156.36,156.81,359933200
11-29-2021,159.37,170.3,157.8,161.84,669611100
12-6-2021,164.29,179.63,164.28,179.45,569227700
12-13-2021,181.12,182.13,169.69,171.14,769299200
12-20-2021,168.28,176.85,167.46,176.28,359176900
12-27-2021,177.09,181.33,177.07,177.57,340248100
01-3-2022,177.83,182.94,171.03,172.17,481949000
01-10-2022,169.08,177.18,168.17,173.07,422655700
01-17-2022,171.51,172.54,162.3,162.41,400041100
01-24-2022,160.02,170.35,154.7,170.33,688258600
01-31-2022,170.16,176.24,169.51,172.39,458553300
02-7-2022,172.86,176.65,168.04,168.64,412902000
02-14-2022,167.37,173.34,166.19,167.3,362252300
02-21-2022,164.98,166.69,152.0,164.85,414293700
02-28-2022,163.06,168.91,161.97,163.17,418671400
03-7-2022,163.36,165.02,154.5,154.73,521334100
03-14-2022,151.45,164.48,150.1,163.98,503123700
03-21-2022,163.51,175.28,163.01,174.72,446083700
03-28-2022,172.17,179.61,171.94,174.31,465395100
04-4-2022,174.57,178.49,169.2,170.09,393099200
04-11-2022,168.71,171.27,165.04,165.29,297460200
04-18-2022,163.92,171.53,161.5,161.79,376787700
04-25-2022,161.12,166.2,155.38,157.65,541697200
05-2-2022,156.71,166.48,153.27,157.28,566928200
05-9-2022,154.93,156.74,138.8,147.11,686227300
05-16-2022,145.55,149.77,132.61,137.59,548244700
05-23-2022,137.79,149.68,137.14,149.64,495921700
05-30-2022,149.07,151.74,144.46,145.38,338923400
06-6-2022,147.03,149.87,137.06,137.13,354267700
06-13-2022,132.87,137.34,129.04,131.56,541168600
06-20-2022,133.42,141.91,133.32,141.66,315960300
06-27-2022,142.7,143.49,133.77,138.93,373549800
07-4-2022,137.77,147.55,136.93,147.04,278219600
07-11-2022,145.67,150.86,142.12,150.17,366316600
07-18-2022,150.74,156.28,146.7,154.09,360988700
07-25-2022,154.01,163.63,150.8,162.51,370548900
08-1-2022,161.01,167.19,159.63,165.35,322415000
08-8-2022,166.37,172.17,163.25,172.1,318771500
08-15-2022,171.52,176.15,171.31,171.52,322647200
08-22-2022,169.69,171.05,163.56,163.62,307194600
08-29-2022,161.15,162.9,154.67,155.81,390399000
09-5-2022,156.47,157.82,152.68,157.37,314117000
09-12-2022,159.59,164.26,148.37,150.7,568337900
09-19-2022,149.31,158.74,148.56,150.43,473543200
09-26-2022,149.66,154.72,138.0,138.2,577537000
10-3-2022,138.21,147.54,137.69,140.09,435940600
10-10-2022,140.42,144.52,134.37,138.38,424188400
10-17-2022,141.07,147.85,140.27,147.27,397216400
10-24-2022,147.19,157.5,144.13,155.74,512851100
10-31-2022,153.16,155.45,134.38,138.38,510660400
11-7-2022,137.11,150.01,134.59,149.7,461034600
11-14-2022,148.97,153.59,146.15,151.29,382679700
11-21-2022,150.16,151.83,146.93,148.11,204025500
11-28-2022,145.14,149.13,140.35,147.81,401088500
12-5-2022,147.77,150.92,140.0,142.16,341500000
12-12-2022,142.7,149.97,133.73,134.51,505728900
12-19-2022,135.11,136.81,129.64,131.86,384620400
12-26-2022,131.38,131.41,125.87,129.93,307184100
01-2-2023,130.28,130.9,124.17,129.62,369948500
01-9-2023,130.47,134.92,128.12,134.76,333335200
01-16-2023,134.83,138.61,133.77,137.87,271823400
01-23-2023,138.12,147.23,137.9,145.93,338655600
01-30-2023,144.96,157.38,141.32,154.5,480249700
02-6-2023,152.57,155.23,149.22,151.01,330758800
02-13-2023,150.95,156.33,150.85,152.55,316792400
02-20-2023,150.2,151.3,145.72,146.71,213742300
02-27-2023,147.71,151.11,143.9,151.03,273994900
03-6-2023,153.79,156.3,147.61,148.5,313350800
03-13-2023,147.81,156.74,147.7,155.0,410426600
03-20-2023,155.07,162.14,154.15,160.25,350100100
03-27-2023,159.94,165.0,155.98,164.9,267939700
04-3-2023,164.27,166.84,161.8,164.66,200156300
04-10-2023,161.42,166.32,159.78,165.21,263326300
04-17-2023,165.09,168.16,164.03,165.02,249953100
04-24-2023,165.0,169.85,162.8,169.68,256274000
05-1-2023,169.28,174.3,164.31,173.57,360586400
05-8-2023,172.48,174.59,171.0,172.57,250026700
05-15-2023,173.16,176.39,170.42,175.16,258597700
05-22-2023,173.98,175.77,170.52,175.43,250355000
05-29-2023,176.96,181.78,176.57,180.95,286437400
06-5-2023,182.63,184.95,177.32,180.96,347825100
06-12-2023,181.27,186.99,180.97,184.92,333335700
06-19-2023,184.41,187.56,182.59,186.68,203639400
06-26-2023,186.83,194.48,185.23,193.97,281453200
07-3-2023,193.78,193.88,189.2,190.68,170250800
07-10-2023,189.26,191.7,186.6,190.69,250226700
07-17-2023,191.9,198.23,191.23,191.94,310880300
07-24-2023,193.41,197.2,192.25,195.83,225884500
07-31-2023,196.06,196.73,181.92,181.99,301423400
08-7-2023,182.13,183.13,176.55,177.79,332452600
08-14-2023,177.97,179.69,171.96,174.49,261440200
08-21-2023,175.07,181.55,173.74,178.61,247514300
08-28-2023,180.09,189.92,178.55,189.46,264165600
09-4-2023,188.28,189.98,173.54,178.18,305075900
09-11-2023,180.07,180.3,173.58,175.01,403692100
09-18-2023,176.48,179.7,173.86,174.79,297294000
09-25-2023,174.2,176.97,167.62,171.21,285792000
10-2-2023,171.22,177.99,170.82,177.49,260531400
10-9-2023,176.81,182.34,175.8,178.85,241810100
10-16-2023,176.75,179.08,172.64,172.88,288323000
10-23-2023,170.91,174.01,165.67,168.22,286078100
10-30-2023,169.02,177.78,167.9,176.65,310010400
11-6-2023,176.38,186.57,176.21,186.4,303608500
11-13-2023,185.82,190.96,184.21,189.69,262862000
11-20-2023,189.89,192.93,189.25,189.97,148305600
11-27-2023,189.92,192.09,188.19,191.24,216455900
12-4-2023,189.98,195.99,187.45,195.71,251962600
12-11-2023,193.11,199.62,191.42,197.57,379133100
12-18-2023,196.09,197.68,192.97,193.6,232314100
12-25-2023,193.61,194.66,191.09,192.53,153685700
01-1-2024,187.15,188.44,180.17,181.18,275190100
01-8-2024,182.09,187.05,181.5,185.92,238352300
01-15-2024,182.16,191.95,180.3,191.56,259667200
01-22-2024,192.3,196.38,191.94,192.42,255536900
01-29-2024,192.01,192.2,179.25,185.85,325876200
02-5-2024,188.15,191.05,185.84,188.85,252715800
02-12-2024,188.42,188.67,181.35,182.31,268077800
02-19-2024,181.79,185.04,180.0,182.52,192607200
02-26-2024,182.24,183.92,177.38,179.66,354310800
03-4-2024,176.15,176.9,168.49,170.73,393109900
03-11-2024,172.94,174.38,170.29,172.62,367031800
03-18-2024,175.57,178.67,170.06,172.28,361530400
03-25-2024,170.57,173.6,169.45,171.48,237622700
04-1-2024,171.19,171.92,168.23,169.58,239021300
04-8-2024,169.03,178.36,167.11,176.55,322249600
04-15-2024,175.36,176.63,164.08,165.0,309039200
04-22-2024,165.52,171.34,164.77,169.3,241302700
04-29-2024,173.37,187.0,169.11,183.38,441926300
05-6-2024,182.35,185.09,180.42,183.05,300675100
05-13-2024,185.44,191.1,184.62,189.87,288966500
05-20-2024,189.33,192.82,186.63,189.98,208619700
05-27-2024,191.51,193.0,189.1,192.25,230454300
06-3-2024,192.9,196.94,192.52,196.89,245994400
06-10-2024,196.9,220.2,192.15,212.49,635755100
06-17-2024,213.37,218.95,207.11,207.49,506265500
06-24-2024,207.72,216.07,206.59,210.62,335969500
07-1-2024,212.09,226.45,211.92,226.34,216231300
07-8-2024,227.09,233.08,223.25,230.54,287546800
07-15-2024,236.48,237.23,222.27,224.31,278397600
07-22-2024,227.01,227.78,214.62,217.96,242932200
07-29-2024,216.96,225.6,215.75,219.86,296061500
08-5-2024,199.09,216.78,196.0,216.24,342088200
08-12-2024,216.07,226.83,215.6,226.05,214898200
08-19-2024,225.72,228.34,223.04,226.84,188124900
08-26-2024,226.76,232.92,223.89,229.0,209486100
09-2-2024,228.55,229.0,217.48,220.82,179069200
09-9-2024,220.82,224.04,216.71,222.5,237622900
09-16-2024,216.54,233.09,213.92,228.2,550232800
09-23-2024,227.34,229.52,224.02,227.79,210673500
09-30-2024,230.04,233.0,223.02,226.8,221996800
10-7-2024,224.5,229.75,221.33,227.55,164894900
10-14-2024,228.7,231.73,228.6,231.3,39849200
