Date,Open,High,Low,Close,Volume
01-29-2001,0.21,0.23,0.19,0.2,1648608000
02-5-2001,0.2,0.2,0.18,0.18,1982304000
02-12-2001,0.18,0.25,0.17,0.25,3702648000
02-19-2001,0.24,0.25,0.21,0.23,3197784000
02-26-2001,0.22,0.23,0.17,0.18,4398504000
03-5-2001,0.17,0.23,0.17,0.21,4561104000
03-12-2001,0.2,0.27,0.19,0.25,6296808000
03-19-2001,0.25,0.29,0.23,0.28,8019240000
03-26-2001,0.28,0.3,0.27,0.27,7734528000
04-2-2001,0.27,0.28,0.22,0.26,9891672000
04-9-2001,0.27,0.31,0.24,0.29,5150712000
04-16-2001,0.29,0.37,0.28,0.36,7584528000
04-23-2001,0.35,0.37,0.3,0.33,6892728000
04-30-2001,0.34,0.39,0.33,0.37,6912456000
05-7-2001,0.37,0.4,0.32,0.33,5834904000
05-14-2001,0.33,0.37,0.31,0.36,4397016000
05-21-2001,0.36,0.42,0.35,0.38,6988104000
05-28-2001,0.38,0.38,0.35,0.38,6514872000
06-4-2001,0.38,0.41,0.37,0.4,4161528000
06-11-2001,0.4,0.41,0.38,0.4,4664064000
06-18-2001,0.4,0.4,0.35,0.38,6374736000
06-25-2001,0.38,0.39,0.37,0.39,3933960000
07-2-2001,0.37,0.38,0.33,0.34,3269232000
07-9-2001,0.33,0.35,0.32,0.34,4812144000
07-16-2001,0.33,0.34,0.3,0.31,4785072000
07-23-2001,0.31,0.34,0.28,0.34,6968016000
07-30-2001,0.34,0.37,0.32,0.36,4893264000
08-6-2001,0.36,0.38,0.34,0.35,6186984000
08-13-2001,0.36,0.37,0.35,0.35,8347272000
08-20-2001,0.35,0.36,0.33,0.36,5992608000
08-27-2001,0.35,0.37,0.34,0.35,6213384000
09-3-2001,0.35,0.35,0.31,0.33,8172744000
09-10-2001,0.32,0.33,0.31,0.32,1872360000
09-17-2001,0.3,0.3,0.22,0.22,6291876000
09-24-2001,0.24,0.26,0.21,0.23,4832208000
10-1-2001,0.23,0.28,0.19,0.27,6953448000
10-8-2001,0.26,0.34,0.26,0.34,4822680000
10-15-2001,0.33,0.38,0.32,0.37,6068088000
10-22-2001,0.37,0.42,0.36,0.38,5385516000
10-29-2001,0.38,0.4,0.34,0.39,5328492000
11-5-2001,0.4,0.44,0.39,0.44,7953648000
11-12-2001,0.44,0.47,0.43,0.44,5426448000
11-19-2001,0.44,0.45,0.4,0.42,3863364000
11-26-2001,0.42,0.46,0.42,0.46,9310116000
12-3-2001,0.45,0.52,0.44,0.5,5889156000
12-10-2001,0.5,0.55,0.49,0.55,4128828000
12-17-2001,0.54,0.57,0.51,0.54,4497780000
12-24-2001,0.54,0.59,0.54,0.56,2395296000
12-31-2001,0.57,0.61,0.55,0.58,4387524000
01-7-2002,0.58,0.59,0.52,0.53,5261976000
